Datum,Dag,Plaats,Container,Klantnaam,Aantal Containers
2024-10-03,Thursday,Ede,3m3,Bedrijf_1,1
2024-10-03,Thursday,Veenendaal,3m3,Bedrijf_2,1
2024-10-03,Thursday,Straat,6m3,Bedrijf_1,1
2024-10-03,Thursday,Hantumhuizen / Hantumhuzen,6m3,webshop,1
2024-10-03,Thursday,Hoogland,10m3,Bedrijf_1,1
2024-10-03,Thursday,Utrecht,3m3,Bedrijf_1,1
2024-10-03,Thursday,Ede,10m3,webshop,1
2024-10-03,Thursday,Den Dool,10m3,Bedrijf_1,1
2024-10-03,Thursday,Ede,10m3,Bedrijf_2,1
2024-10-03,Thursday,Moerslag,3m3,Bedrijf_2,1
2024-10-03,Thursday,Veenendaal,3m3,Bedrijf_2,1
2024-10-04,Friday,Ede,10m3,Bedrijf_1,1
2024-10-04,Friday,Renkum,6m3,Bedrijf_2,1
2024-10-04,Friday,Leutes,6m3,Bedrijf_2,1
2024-10-04,Friday,Bulkenaar,3m3,Bedrijf_1,1
2024-10-04,Friday,Westervoort,10m3,Bedrijf_2,1
2024-10-04,Friday,Utrecht,6m3,Bedrijf_2,1
2024-10-04,Friday,De Poffert,3m3,Bedrijf_2,1
2024-10-04,Friday,Vieruitersten,10m3,Bedrijf_1,1
2024-10-04,Friday,Utrecht,3m3,webshop,1
2024-10-04,Friday,Oene,10m3,Bedrijf_2,1
2024-10-04,Friday,Skingen / Schingen,3m3,Bedrijf_1,1
2024-10-04,Friday,Steenenkamer,6m3,Bedrijf_1,1
2024-10-04,Friday,Minnertsga / Minnertsgea,6m3,Bedrijf_2,1
2024-10-04,Friday,Utrecht,10m3,Bedrijf_2,1
2024-10-04,Friday,Eperheide,10m3,Bedrijf_1,1
2024-10-04,Friday,Ampsen,10m3,Bedrijf_1,1
2024-10-04,Friday,Dinxperlo,10m3,Bedrijf_1,1
2024-10-04,Friday,Ede,10m3,Bedrijf_1,1
2024-10-04,Friday,Utrecht,6m3,webshop,1
2024-10-04,Friday,Wittebrink,6m3,webshop,1
2024-10-04,Friday,Renkum,3m3,Bedrijf_2,1
2024-10-04,Friday,Ede,3m3,Bedrijf_2,1
2024-10-04,Friday,Ede,3m3,Bedrijf_2,1
2024-10-04,Friday,Crob,10m3,Bedrijf_1,1
2024-10-04,Friday,Utrecht,10m3,Bedrijf_2,1
2024-10-04,Friday,Ede,6m3,Bedrijf_1,1
2024-10-04,Friday,Renkum,6m3,webshop,1
2024-10-04,Friday,Megchelen,10m3,Bedrijf_2,1
2024-10-04,Friday,Veenendaal,10m3,Bedrijf_1,1
2024-10-04,Friday,Maaskant,3m3,Bedrijf_2,1
2024-10-04,Friday,Wekerom,6m3,Bedrijf_2,1
2024-10-04,Friday,Meertenwei,3m3,Bedrijf_2,1
2024-10-04,Friday,Ede,6m3,webshop,1
2024-10-04,Friday,Veenendaal,3m3,webshop,1
2024-10-04,Friday,Ede,10m3,webshop,1
2024-10-04,Friday,Renkum,6m3,Bedrijf_2,1
2024-10-04,Friday,Nooitgedacht,6m3,Bedrijf_1,1
2024-10-04,Friday,Veenendaal,6m3,webshop,1
2024-10-04,Friday,t Loo Oldebroek,6m3,Bedrijf_2,1
2024-10-04,Friday,Ede,3m3,Bedrijf_2,1
2024-10-04,Friday,Wadenoijen,3m3,Bedrijf_1,1
2024-10-04,Friday,Veenendaal,3m3,Bedrijf_1,1
2024-10-04,Friday,Utrecht,6m3,Bedrijf_2,1
2024-10-04,Friday,Den Akker,3m3,Bedrijf_2,1
2024-10-04,Friday,Willige Langerak,10m3,Bedrijf_1,1
2024-10-04,Friday,Loozen,6m3,Bedrijf_1,1
2024-10-04,Friday,Renkum,3m3,webshop,1
2024-10-04,Friday,De Kraats,3m3,webshop,1
2024-10-04,Friday,Eefsele,10m3,webshop,1
2024-10-04,Friday,Winterswijk Meddo,3m3,Bedrijf_1,1
2024-10-04,Friday,Veenendaal,10m3,Bedrijf_1,1
2024-10-04,Friday,Oentsjerk / Oenkerk,6m3,webshop,1
2024-10-04,Friday,Neerijnen,3m3,webshop,1
2024-10-04,Friday,Renkum,10m3,webshop,1
2024-10-04,Friday,Leuvenheim,6m3,Bedrijf_1,1
2024-10-04,Friday,Plantage Centrum,3m3,Bedrijf_1,1
2024-10-04,Friday,Utrecht,6m3,Bedrijf_2,1
2024-10-04,Friday,Woeste Hoeve,3m3,Bedrijf_1,1
2024-10-04,Friday,Utrecht,3m3,Bedrijf_1,1
2024-10-04,Friday,Lochem,10m3,Bedrijf_1,1
2024-10-04,Friday,Roelshoek,3m3,Bedrijf_2,1
2024-10-04,Friday,Tienhoven,10m3,Bedrijf_1,1
2024-10-04,Friday,Numero Dertien,10m3,Bedrijf_1,1
2024-10-04,Friday,Kring van Dorth,10m3,Bedrijf_2,1
2024-10-04,Friday,Veenendaal,10m3,Bedrijf_2,1
2024-10-04,Friday,Veenendaal,6m3,Bedrijf_1,1
2024-10-04,Friday,Ede,10m3,Bedrijf_2,1
2024-10-04,Friday,Bommelskous,6m3,Bedrijf_1,1
2024-10-04,Friday,Almere-Hout,6m3,Bedrijf_2,1
2024-10-04,Friday,Beemte Broekland,6m3,Bedrijf_1,1
2024-10-04,Friday,Veenendaal,10m3,Bedrijf_1,1
2024-10-04,Friday,Veenendaal,3m3,Bedrijf_1,1
2024-10-04,Friday,Ede,6m3,Bedrijf_2,1
2024-10-04,Friday,Wolbert,6m3,Bedrijf_2,1
2024-10-04,Friday,Renkum,10m3,webshop,1
2024-10-04,Friday,Renkum,6m3,Bedrijf_2,1
2024-10-04,Friday,Ede,3m3,webshop,1
2024-10-04,Friday,Radio Kootwijk,10m3,Bedrijf_2,1
2024-10-04,Friday,Gietelo,10m3,Bedrijf_1,1
2024-10-05,Saturday,Garsthuizen,6m3,Bedrijf_1,1
2024-10-05,Saturday,Utrecht,10m3,Bedrijf_2,1
2024-10-05,Saturday,Meerten,6m3,Bedrijf_2,1
2024-10-05,Saturday,Hoorn,6m3,Bedrijf_2,1
2024-10-05,Saturday,Klijndijk,10m3,Bedrijf_2,1
2024-10-05,Saturday,Heerewaarden,6m3,Bedrijf_1,1
2024-10-05,Saturday,Overbiel,10m3,webshop,1
2024-10-05,Saturday,Renkum,3m3,webshop,1
2024-10-05,Saturday,Ampsen,10m3,Bedrijf_1,1
2024-10-05,Saturday,Hooge Wijst,10m3,webshop,1
2024-10-05,Saturday,Het Laar,6m3,Bedrijf_1,1
2024-10-05,Saturday,Beuningen,6m3,Bedrijf_2,1
2024-10-05,Saturday,Veenendaal,10m3,Bedrijf_2,1
2024-10-05,Saturday,Hauwert,10m3,Bedrijf_2,1
2024-10-05,Saturday,Veenendaal,3m3,webshop,1
2024-10-05,Saturday,Veenendaal,6m3,Bedrijf_2,1
2024-10-05,Saturday,Kwaalburg,10m3,Bedrijf_2,1
2024-10-05,Saturday,(De) Langstraat (?),3m3,Bedrijf_2,1
2024-10-05,Saturday,Utrecht,10m3,webshop,1
2024-10-05,Saturday,Coldenhove,10m3,webshop,1
2024-10-05,Saturday,Veenendaal,3m3,Bedrijf_1,1
2024-10-05,Saturday,Kijkuit,3m3,Bedrijf_1,1
2024-10-05,Saturday,Woezik,3m3,Bedrijf_1,1
2024-10-05,Saturday,Ede,6m3,Bedrijf_1,1
2024-10-05,Saturday,Noordijk,3m3,webshop,1
2024-10-05,Saturday,Zoelen,10m3,Bedrijf_2,1
2024-10-05,Saturday,Greffeling,6m3,webshop,1
2024-10-05,Saturday,Renswoude,3m3,Bedrijf_2,1
2024-10-05,Saturday,Renkum,6m3,Bedrijf_2,1
2024-10-05,Saturday,Kalverdijk,3m3,Bedrijf_2,1
2024-10-05,Saturday,Luttelgeest,10m3,Bedrijf_2,1
2024-10-05,Saturday,Randwijk,3m3,webshop,1
2024-10-05,Saturday,Utrecht,3m3,webshop,1
2024-10-05,Saturday,Uitweg,10m3,webshop,1
2024-10-05,Saturday,Noordeinde,6m3,Bedrijf_2,1
2024-10-05,Saturday,Veenendaal,6m3,Bedrijf_1,1
2024-10-05,Saturday,Oosterboorn / Easterboarn,10m3,Bedrijf_2,1
2024-10-05,Saturday,Beinum,10m3,Bedrijf_1,1
2024-10-05,Saturday,Ede,10m3,Bedrijf_2,1
2024-10-05,Saturday,Aerdt,3m3,webshop,1
2024-10-05,Saturday,Overbroek,3m3,Bedrijf_2,1
2024-10-05,Saturday,Rossum,10m3,webshop,1
2024-10-05,Saturday,Ede,6m3,Bedrijf_2,1
2024-10-05,Saturday,Ede,6m3,Bedrijf_2,1
2024-10-05,Saturday,Renkum,6m3,Bedrijf_1,1
2024-10-05,Saturday,Heereburen,6m3,Bedrijf_2,1
2024-10-05,Saturday,Renkum,6m3,webshop,1
2024-10-05,Saturday,Nieuwer Ter Aa,6m3,Bedrijf_1,1
2024-10-05,Saturday,Ede,3m3,Bedrijf_1,1
2024-10-05,Saturday,Ede,3m3,Bedrijf_1,1
2024-10-05,Saturday,Ede,6m3,Bedrijf_1,1
2024-10-05,Saturday,Veenendaal,10m3,Bedrijf_2,1
2024-10-05,Saturday,Abbega / Abbegea,6m3,Bedrijf_1,1
2024-10-05,Saturday,Renkum,3m3,Bedrijf_2,1
2024-10-05,Saturday,Renkum,10m3,Bedrijf_2,1
2024-10-05,Saturday,De Muis,10m3,webshop,1
2024-10-05,Saturday,Dodewaard,6m3,Bedrijf_1,1
2024-10-05,Saturday,Winterswijk,3m3,Bedrijf_1,1
2024-10-05,Saturday,Zeedorp,3m3,Bedrijf_2,1
2024-10-05,Saturday,Renkum,3m3,Bedrijf_1,1
2024-10-05,Saturday,Ouwendorp,10m3,Bedrijf_1,1
2024-10-05,Saturday,Renkum,10m3,Bedrijf_2,1
2024-10-05,Saturday,Veenendaal,6m3,webshop,1
2024-10-05,Saturday,Utrecht,10m3,webshop,1
2024-10-05,Saturday,Veenendaal,6m3,Bedrijf_2,1
2024-10-05,Saturday,Poppenhuizen / Poppenhuzen,10m3,Bedrijf_2,1
2024-10-05,Saturday,Winterswijk Miste,3m3,Bedrijf_1,1
2024-10-05,Saturday,Veenendaal,6m3,Bedrijf_1,1
2024-10-05,Saturday,Kerkwijk,6m3,Bedrijf_1,1
2024-10-05,Saturday,Nieuwersluis,6m3,Bedrijf_1,1
2024-10-05,Saturday,Zwiggelte,10m3,Bedrijf_1,1
2024-10-05,Saturday,Veenendaal,6m3,Bedrijf_2,1
2024-10-05,Saturday,Utrecht,10m3,Bedrijf_1,1
2024-10-07,Monday,Utrecht,6m3,Bedrijf_2,1
2024-10-07,Monday,Ede,6m3,webshop,1
2024-10-07,Monday,Utrecht,10m3,Bedrijf_2,1
2024-10-07,Monday,Veenendaal,10m3,Bedrijf_2,1
2024-10-07,Monday,Utrecht,6m3,webshop,1
2024-10-07,Monday,Eibergen,10m3,Bedrijf_2,1
2024-10-07,Monday,Jannendorp,6m3,webshop,1
2024-10-07,Monday,Bevermeer,6m3,Bedrijf_2,1
2024-10-07,Monday,Renkum,3m3,Bedrijf_2,1
2024-10-07,Monday,Utrecht,10m3,Bedrijf_1,1
2024-10-07,Monday,Oud-Reemst,3m3,Bedrijf_1,1
2024-10-07,Monday,Renkum,6m3,Bedrijf_2,1
2024-10-07,Monday,Weleveld,10m3,Bedrijf_2,1
2024-10-07,Monday,Utrecht,6m3,webshop,1
2024-10-07,Monday,Bareveld,10m3,Bedrijf_1,1
2024-10-07,Monday,Utrecht,3m3,Bedrijf_2,1
2024-10-07,Monday,Terborg,3m3,Bedrijf_2,1
2024-10-07,Monday,Haarzuilens,3m3,Bedrijf_2,1
2024-10-07,Monday,Helwijk,6m3,webshop,1
2024-10-07,Monday,Elst,6m3,Bedrijf_1,1
2024-10-07,Monday,Ganzert,6m3,webshop,1
2024-10-07,Monday,Hollandsche Rading,3m3,Bedrijf_1,1
2024-10-07,Monday,Utrecht,10m3,Bedrijf_2,1
2024-10-07,Monday,Achterhoek,10m3,Bedrijf_2,1
2024-10-07,Monday,Renkum,3m3,Bedrijf_1,1
2024-10-07,Monday,Renkum,3m3,Bedrijf_1,1
2024-10-07,Monday,Utrecht,3m3,Bedrijf_1,1
2024-10-07,Monday,Renkum,10m3,Bedrijf_2,1
2024-10-07,Monday,Milt,10m3,Bedrijf_2,1
2024-10-07,Monday,Ransdaal,6m3,Bedrijf_1,1
2024-10-07,Monday,Ede,3m3,Bedrijf_1,1
2024-10-07,Monday,Ede,10m3,Bedrijf_2,1
2024-10-07,Monday,Renkum,10m3,Bedrijf_1,1
2024-10-07,Monday,Bruggen,6m3,webshop,1
2024-10-07,Monday,Winterswijk Huppel,10m3,Bedrijf_2,1
2024-10-07,Monday,Ottersum,10m3,Bedrijf_1,1
2024-10-07,Monday,Veenendaal,6m3,Bedrijf_2,1
2024-10-07,Monday,Utrecht,6m3,webshop,1
2024-10-07,Monday,Oost West en Middelbeers,10m3,webshop,1
2024-10-07,Monday,Renkum,3m3,Bedrijf_1,1
2024-10-07,Monday,Oosterhesselen,6m3,Bedrijf_1,1
2024-10-07,Monday,Ede,3m3,Bedrijf_1,1
2024-10-07,Monday,Renkum,10m3,Bedrijf_2,1
2024-10-07,Monday,Baambrugge,3m3,webshop,1
2024-10-07,Monday,Oudehorne / Aldhoarne,3m3,Bedrijf_2,1
2024-10-07,Monday,Ede,6m3,webshop,1
2024-10-07,Monday,Veenendaal,10m3,webshop,1
2024-10-07,Monday,Hedel,3m3,Bedrijf_2,1
2024-10-07,Monday,Veenendaal,3m3,webshop,1
2024-10-07,Monday,Veenendaal,10m3,Bedrijf_2,1
2024-10-07,Monday,Ouderkerk aan den IJssel,10m3,Bedrijf_2,1
2024-10-07,Monday,Renkum,3m3,Bedrijf_1,1
2024-10-07,Monday,Zandhuizen / Sânhuzen,10m3,webshop,1
2024-10-07,Monday,Utrecht,6m3,Bedrijf_2,1
2024-10-07,Monday,Leimuiderbrug,10m3,Bedrijf_1,1
2024-10-07,Monday,Renkum,6m3,webshop,1
2024-10-07,Monday,Harfsen,3m3,Bedrijf_1,1
2024-10-07,Monday,Utrecht,10m3,Bedrijf_1,1
2024-10-07,Monday,Veenendaal,10m3,Bedrijf_2,1
2024-10-07,Monday,Veenendaal,6m3,webshop,1
2024-10-07,Monday,Veenendaal,3m3,Bedrijf_2,1
2024-10-07,Monday,Veenendaal,6m3,Bedrijf_1,1
2024-10-07,Monday,Zevenaar,6m3,Bedrijf_1,1
2024-10-07,Monday,Ede,10m3,webshop,1
2024-10-07,Monday,Veenendaal,6m3,webshop,1
2024-10-07,Monday,Utrecht,6m3,Bedrijf_2,1
2024-10-07,Monday,Poortugaal,6m3,Bedrijf_1,1
2024-10-07,Monday,Renkum,10m3,Bedrijf_2,1
2024-10-07,Monday,Veenendaal,3m3,Bedrijf_1,1
2024-10-07,Monday,Eemdijk,6m3,webshop,1
2024-10-07,Monday,De Rips,6m3,Bedrijf_1,1
2024-10-07,Monday,Ede,6m3,Bedrijf_1,1
2024-10-07,Monday,s-Heer Hendrikskinderen,10m3,webshop,1
2024-10-07,Monday,Bontemorgen,3m3,webshop,1
2024-10-07,Monday,Veenendaal,3m3,Bedrijf_2,1
2024-10-08,Tuesday,Hoogland,10m3,Bedrijf_1,1
2024-10-08,Tuesday,Itteren,3m3,Bedrijf_1,1
2024-10-08,Tuesday,Hegge,3m3,Bedrijf_1,1
2024-10-08,Tuesday,Voorthuizen,6m3,Bedrijf_2,1
2024-10-08,Tuesday,Poederoijensehoek,6m3,Bedrijf_1,1
2024-10-08,Tuesday,Vemde,10m3,Bedrijf_2,1
2024-10-08,Tuesday,Ede,3m3,Bedrijf_1,1
2024-10-08,Tuesday,Utrecht,3m3,Bedrijf_2,1
2024-10-08,Tuesday,Utrecht,6m3,Bedrijf_2,1
2024-10-08,Tuesday,Laren,10m3,webshop,1
2024-10-08,Tuesday,Ede,6m3,Bedrijf_2,1
2024-10-08,Tuesday,Slikkenburg,6m3,Bedrijf_2,1
2024-10-08,Tuesday,Ede,10m3,Bedrijf_2,1
2024-10-08,Tuesday,Renkum,6m3,webshop,1
2024-10-08,Tuesday,Schoolbuurt,10m3,Bedrijf_1,1
2024-10-08,Tuesday,Eikelenbosch,10m3,Bedrijf_1,1
2024-10-08,Tuesday,Blauwesluis,10m3,Bedrijf_1,1
2024-10-08,Tuesday,Nieuwaal,6m3,Bedrijf_1,1
2024-10-08,Tuesday,Aerdt,10m3,webshop,1
2024-10-08,Tuesday,Remmerden,3m3,Bedrijf_1,1
2024-10-08,Tuesday,Utrecht,6m3,Bedrijf_1,1
2024-10-08,Tuesday,Utrecht,3m3,Bedrijf_1,1
2024-10-08,Tuesday,Utrecht,10m3,webshop,1
2024-10-08,Tuesday,Utrecht,10m3,webshop,1
2024-10-08,Tuesday,Olden Eibergen,6m3,Bedrijf_2,1
2024-10-08,Tuesday,Utrecht,10m3,Bedrijf_1,1
2024-10-08,Tuesday,Ede,3m3,Bedrijf_1,1
2024-10-08,Tuesday,Meteren,10m3,Bedrijf_1,1
2024-10-08,Tuesday,Paesens / Peazens,10m3,Bedrijf_2,1
2024-10-08,Tuesday,Utrecht,3m3,Bedrijf_2,1
2024-10-08,Tuesday,Veenendaal,10m3,Bedrijf_1,1
2024-10-08,Tuesday,Warfstermolen / Warfstermûne,6m3,Bedrijf_2,1
2024-10-08,Tuesday,Ede,3m3,Bedrijf_1,1
2024-10-08,Tuesday,Maarn,6m3,Bedrijf_1,1
2024-10-08,Tuesday,Beusichem,6m3,webshop,1
2024-10-08,Tuesday,Faan,10m3,Bedrijf_2,1
2024-10-08,Tuesday,Nekkeveld,3m3,Bedrijf_1,1
2024-10-08,Tuesday,Utrecht,3m3,Bedrijf_1,1
2024-10-08,Tuesday,Alendorp,3m3,webshop,1
2024-10-08,Tuesday,Renkum,6m3,Bedrijf_2,1
2024-10-08,Tuesday,Soest,10m3,Bedrijf_1,1
2024-10-08,Tuesday,Ede,10m3,Bedrijf_1,1
2024-10-08,Tuesday,Alteveer,10m3,Bedrijf_2,1
2024-10-08,Tuesday,Ede,10m3,Bedrijf_2,1
2024-10-08,Tuesday,Vechten,6m3,Bedrijf_2,1
2024-10-08,Tuesday,Leegte,3m3,Bedrijf_2,1
2024-10-08,Tuesday,Ede,10m3,webshop,1
2024-10-08,Tuesday,Rugdijk,6m3,Bedrijf_2,1
2024-10-08,Tuesday,Joppe,10m3,Bedrijf_2,1
2024-10-08,Tuesday,Groenendaal,3m3,Bedrijf_1,1
2024-10-08,Tuesday,Renkum,10m3,Bedrijf_2,1
2024-10-08,Tuesday,Etten,10m3,webshop,1
2024-10-08,Tuesday,Zonnewijnen,10m3,webshop,1
2024-10-08,Tuesday,Loenersloot,6m3,Bedrijf_2,1
2024-10-08,Tuesday,Ede,3m3,Bedrijf_2,1
2024-10-08,Tuesday,Veenendaal,10m3,webshop,1
2024-10-08,Tuesday,Ede,10m3,Bedrijf_2,1
2024-10-08,Tuesday,Teersdijk,6m3,Bedrijf_2,1
2024-10-08,Tuesday,Renkum,3m3,Bedrijf_1,1
2024-10-08,Tuesday,Kerk Avezaath,3m3,Bedrijf_1,1
2024-10-08,Tuesday,Renkum,10m3,webshop,1
2024-10-08,Tuesday,Veenendaal,3m3,Bedrijf_2,1
2024-10-08,Tuesday,Nergena,6m3,Bedrijf_1,1
2024-10-08,Tuesday,Westeneng,10m3,Bedrijf_2,1
2024-10-08,Tuesday,Molenhoek,6m3,webshop,1
2024-10-08,Tuesday,Hoog-Keppel,6m3,Bedrijf_1,1
2024-10-08,Tuesday,Veenendaal,6m3,Bedrijf_1,1
2024-10-08,Tuesday,Stitswerd,10m3,webshop,1
2024-10-08,Tuesday,Keulse Kamp,3m3,Bedrijf_2,1
2024-10-08,Tuesday,Zoelen,10m3,Bedrijf_2,1
2024-10-08,Tuesday,Renkum,6m3,Bedrijf_1,1
2024-10-08,Tuesday,Eenum,6m3,Bedrijf_2,1
2024-10-09,Wednesday,Sleeburg,6m3,webshop,1
2024-10-09,Wednesday,Hoeve,6m3,Bedrijf_2,1
2024-10-09,Wednesday,Ede,10m3,Bedrijf_1,1
2024-10-09,Wednesday,Breeveld,10m3,webshop,1
2024-10-09,Wednesday,Wahlwiller,6m3,Bedrijf_2,1
2024-10-09,Wednesday,Ede,6m3,Bedrijf_2,1
2024-10-09,Wednesday,Julianadorp,10m3,webshop,1
2024-10-09,Wednesday,Numansdorp,6m3,Bedrijf_2,1
2024-10-09,Wednesday,Stokkelaarsbrug,10m3,webshop,1
2024-10-09,Wednesday,Lede en Oudewaard,6m3,webshop,1
2024-10-09,Wednesday,Veenendaal,3m3,Bedrijf_1,1
2024-10-09,Wednesday,t Goy,10m3,Bedrijf_2,1
2024-10-09,Wednesday,Hoog Soeren,10m3,Bedrijf_2,1
2024-10-09,Wednesday,Overwater,10m3,Bedrijf_2,1
2024-10-09,Wednesday,Schellach,3m3,Bedrijf_1,1
2024-10-09,Wednesday,Kwartier,10m3,Bedrijf_1,1
2024-10-09,Wednesday,Breedschot,10m3,webshop,1
2024-10-09,Wednesday,Noord-Empe,10m3,Bedrijf_1,1
2024-10-09,Wednesday,Veenendaal,6m3,webshop,1
2024-10-09,Wednesday,Ede,10m3,Bedrijf_1,1
2024-10-09,Wednesday,Merlenberg,3m3,webshop,1
2024-10-09,Wednesday,Ede,3m3,Bedrijf_2,1
2024-10-09,Wednesday,Gameren,3m3,Bedrijf_1,1
2024-10-09,Wednesday,Doesburg,10m3,Bedrijf_1,1
2024-10-09,Wednesday,Ede,10m3,Bedrijf_1,1
2024-10-09,Wednesday,Drouwenerveen,10m3,webshop,1
2024-10-09,Wednesday,Asschat,6m3,Bedrijf_1,1
2024-10-09,Wednesday,Renkum,10m3,webshop,1
2024-10-09,Wednesday,Snelleveld,10m3,Bedrijf_2,1
2024-10-09,Wednesday,Veenendaal,3m3,Bedrijf_1,1
2024-10-09,Wednesday,Drempt,10m3,Bedrijf_1,1
2024-10-09,Wednesday,Veenendaal,6m3,Bedrijf_1,1
2024-10-09,Wednesday,Halle,6m3,Bedrijf_2,1
2024-10-09,Wednesday,Ede,10m3,Bedrijf_2,1
2024-10-09,Wednesday,Veenendaal,3m3,Bedrijf_1,1
2024-10-09,Wednesday,Hengelo,10m3,webshop,1
2024-10-09,Wednesday,Eefsele,6m3,webshop,1
2024-10-09,Wednesday,Veenendaal,6m3,Bedrijf_1,1
2024-10-09,Wednesday,Veenendaal,6m3,webshop,1
2024-10-09,Wednesday,Vijfhoek,3m3,Bedrijf_1,1
2024-10-09,Wednesday,Ede,10m3,Bedrijf_1,1
2024-10-09,Wednesday,Utrecht,3m3,Bedrijf_2,1
2024-10-09,Wednesday,Renkum,6m3,Bedrijf_2,1
2024-10-09,Wednesday,Gendt,6m3,Bedrijf_2,1
2024-10-09,Wednesday,Appen,10m3,Bedrijf_2,1
2024-10-09,Wednesday,Numero Dertien,3m3,Bedrijf_2,1
2024-10-09,Wednesday,Zuuk,3m3,Bedrijf_2,1
2024-10-09,Wednesday,Veenendaal,3m3,Bedrijf_1,1
2024-10-09,Wednesday,Heesselt,6m3,Bedrijf_2,1
2024-10-09,Wednesday,Ede,6m3,webshop,1
2024-10-09,Wednesday,Veenendaal,3m3,Bedrijf_2,1
2024-10-09,Wednesday,Posthorn (?),6m3,Bedrijf_1,1
2024-10-09,Wednesday,Renkum,6m3,Bedrijf_1,1
2024-10-09,Wednesday,Renkum,6m3,Bedrijf_2,1
2024-10-09,Wednesday,Lage Bijssel,6m3,webshop,1
2024-10-09,Wednesday,De Meene,6m3,Bedrijf_2,1
2024-10-09,Wednesday,Veenendaal,6m3,webshop,1
2024-10-09,Wednesday,Utrecht,10m3,Bedrijf_2,1
2024-10-09,Wednesday,Utrecht,6m3,Bedrijf_1,1
2024-10-09,Wednesday,Kaarschot,10m3,Bedrijf_1,1
2024-10-09,Wednesday,Veenendaal,10m3,Bedrijf_1,1
2024-10-09,Wednesday,Renkum,3m3,Bedrijf_2,1
2024-10-09,Wednesday,Oosterwolde,10m3,Bedrijf_2,1
2024-10-09,Wednesday,Utrecht,10m3,Bedrijf_2,1
2024-10-09,Wednesday,Renkum,3m3,Bedrijf_2,1
2024-10-09,Wednesday,Hoenzadriel,3m3,Bedrijf_2,1
2024-10-09,Wednesday,Ede,10m3,Bedrijf_2,1
2024-10-09,Wednesday,Voskuil,3m3,Bedrijf_1,1
2024-10-09,Wednesday,Achterstehoek,3m3,Bedrijf_2,1
2024-10-09,Wednesday,Veldhoek,10m3,Bedrijf_1,1
2024-10-09,Wednesday,Hupsel,6m3,Bedrijf_1,1
2024-10-09,Wednesday,Ede,6m3,Bedrijf_1,1
2024-10-09,Wednesday,Hulhuizen,3m3,webshop,1
2024-10-09,Wednesday,Borgercompagnie,10m3,Bedrijf_1,1
2024-10-09,Wednesday,Ravenswaaij,6m3,Bedrijf_1,1
2024-10-09,Wednesday,Kerkdorp,10m3,Bedrijf_2,1
2024-10-09,Wednesday,Molenbelt,10m3,webshop,1
2024-10-09,Wednesday,Ede,10m3,Bedrijf_2,1
2024-10-09,Wednesday,Geestdorp,10m3,Bedrijf_1,1
2024-10-09,Wednesday,Utrecht,6m3,Bedrijf_2,1
2024-10-09,Wednesday,Abtswoude,6m3,Bedrijf_2,1
2024-10-09,Wednesday,Utrecht,6m3,Bedrijf_1,1
2024-10-09,Wednesday,Veenendaal,10m3,Bedrijf_1,1
2024-10-09,Wednesday,Kleine Sluis,6m3,Bedrijf_1,1
2024-10-09,Wednesday,Veenendaal,10m3,webshop,1
2024-10-09,Wednesday,Luchtenburg,10m3,Bedrijf_1,1
2024-10-09,Wednesday,Ede,10m3,webshop,1
2024-10-09,Wednesday,Renkum,3m3,Bedrijf_1,1
2024-10-09,Wednesday,Putbroek,6m3,Bedrijf_1,1
2024-10-09,Wednesday,Saaxumhuizen,6m3,Bedrijf_2,1
2024-10-09,Wednesday,Groote Horst,6m3,Bedrijf_1,1
2024-10-09,Wednesday,Arnhem,6m3,Bedrijf_2,1
2024-10-09,Wednesday,Amersfoort,10m3,Bedrijf_2,1
2024-10-09,Wednesday,Utrecht,10m3,Bedrijf_1,1
2024-10-09,Wednesday,Renkum,3m3,Bedrijf_2,1
2024-10-09,Wednesday,Hoenzadriel,6m3,Bedrijf_1,1
2024-10-09,Wednesday,Achterwetering,10m3,Bedrijf_2,1
2024-10-10,Thursday,Ede,6m3,Bedrijf_2,1
2024-10-10,Thursday,Groenlanden,6m3,Bedrijf_1,1
2024-10-10,Thursday,Erlecom,6m3,Bedrijf_1,1
2024-10-10,Thursday,Ede,6m3,Bedrijf_1,1
2024-10-10,Thursday,Utrecht,10m3,Bedrijf_2,1
2024-10-10,Thursday,Valthermussel,3m3,Bedrijf_2,1
2024-10-10,Thursday,Hedel,3m3,Bedrijf_2,1
2024-10-10,Thursday,Schependom,10m3,Bedrijf_2,1
2024-10-10,Thursday,Ede,6m3,webshop,1
2024-10-10,Thursday,Linschoten,10m3,webshop,1
2024-10-10,Thursday,Ede,10m3,Bedrijf_2,1
2024-10-10,Thursday,Ede,10m3,Bedrijf_1,1
2024-10-10,Thursday,Heerstaaien,10m3,Bedrijf_1,1
2024-10-10,Thursday,Kedichem,6m3,Bedrijf_2,1
2024-10-10,Thursday,Hoeve,3m3,Bedrijf_2,1
2024-10-10,Thursday,Beugen,6m3,Bedrijf_1,1
2024-10-10,Thursday,Dunsborg,3m3,Bedrijf_2,1
2024-10-10,Thursday,Neede,6m3,Bedrijf_1,1
2024-10-10,Thursday,Utrecht,10m3,Bedrijf_2,1
2024-10-10,Thursday,Renkum,10m3,webshop,1
2024-10-10,Thursday,Maalstede,10m3,Bedrijf_2,1
2024-10-10,Thursday,Ede,10m3,Bedrijf_1,1
2024-10-10,Thursday,Veenendaal,3m3,Bedrijf_1,1
